RevolvingUtilizationOfUnsecuredLines,Age,Late30to59Days,DebtRatio,MonthlyIncome,OpenCreditLinesAndLoans,Late90Days,RealEstateLoans,Late60to89Days,Dependents
0.02671,58,0,0.006,5666,7,0,0,0,1
0.0156,57,1,1.062,1666,21,0,1,0,2
0.3876,44,0,0.2308,1.74e+04,7,0,2,0,4
0.267,65,0,0.3148,7500,8,0,1,0,1
0.01954,73,0,0.006855,3500,3,0,0,0,1
1,50,0,0.008864,1.365e+04,1,0,0,0,3
0.7579,43,0,0.5077,4608,8,0,2,0,2
0.3443,53,0,0.2192,1.05e+04,24,0,2,0,0
0,56,0,1.01,2500,4,0,1,0,0
0.04678,29,0,0.118,4856,8,0,1,0,1
1,52,0,0,1404,0,0,0,0,0
1.007,50,0,0.6841,2500,4,0,1,0,3
1.111,57,0,0.2859,3000,5,3,0,0,0
0.1153,51,0,0.4504,1.188e+04,20,0,3,0,0
0.9071,27,0,0.535,3500,6,0,0,0,0
0.009998,59,0,0.6516,2528,4,0,2,0,0
1,51,0,0.113,3750,1,0,0,0,0
0.03273,57,0,0.3932,1.017e+04,11,0,3,0,1
0.8436,43,3,0.1575,4000,4,1,0,2,0
0.6602,37,2,0.155,6200,8,0,0,0,3
0.1105,42,0,0.2454,5500,3,0,1,0,2
0.06031,44,0,0.2221,4956,5,0,1,0,3
1,33,0,0.06171,3791,3,0,0,0,0
0.7431,55,0,0.4271,4900,7,2,1,0,3
0.1455,55,0,0.1182,4600,7,0,0,0,0
0.5377,44,0,0.3564,1.023e+04,13,0,1,0,2
0.006633,42,0,1.001,2000,10,0,1,0,0
0.4695,62,0,0.4635,5000,8,0,3,0,2
0.5281,53,3,0.4344,4350,3,0,1,1,2
0.6376,40,0,0.3419,2500,11,0,0,0,2
0.2141,44,0,0.3393,1.642e+04,15,0,7,0,3
0.3824,76,0,0.3857,3235,5,0,1,0,1
0.06126,53,0,0.7257,2500,11,0,1,0,0
0,38,0,0.4856,1.282e+04,12,0,4,0,4
1,46,1,0.5534,4141,5,1,1,0,3
0.1219,61,0,0.424,6416,11,0,1,0,0
0.1004,44,0,0.4599,3400,9,0,1,0,0
0,80,0,0,1e+04,5,0,0,0,0
0.09783,51,0,0.3649,8900,6,0,1,0,0
0.3035,40,0,0.2603,1.29e+04,14,0,1,0,2
0.6157,33,0,0.1916,6318,8,0,0,1,3
0.1049,59,1,0.2926,4800,9,0,1,0,2
0.07087,68,1,0.006772,9597,8,0,0,0,0
0.6209,44,0,0.4308,1.5e+04,13,0,2,0,1
0.3808,30,0,0.3305,3300,7,0,0,0,0
1.01,78,2,0.4638,1.286e+04,10,0,1,1,0
0.2032,52,0,0.1128,6757,8,0,0,0,0
0.03061,75,0,0.2781,5000,9,0,2,0,0
0.759,26,0,0.2078,2400,4,0,0,0,1
0.1158,45,0,0.3466,6833,5,0,1,0,0
0.03965,54,0,0.2844,8333,6,0,2,0,2
0.1093,65,0,2944,0,15,0,2,0,0
1,33,0,0.1366,3000,1,0,0,1,0
1,37,0,0.07266,2600,1,0,0,0,1
0.3468,32,0,0.4085,5412,14,0,0,0,0
1,63,0,1.266,850,7,0,1,0,0
0.7649,42,0,0.2178,9403,11,0,0,0,2
0.2395,71,0,0.4569,1.188e+04,33,0,1,0,0
0.3779,31,0,0.3261,7500,7,0,1,0,0
1,51,0,0.2,1.367e+04,7,0,1,0,1
0.907,40,0,0.9113,3010,6,6,1,2,0
1,25,0,0.1273,2881,2,0,0,0,0
0.1325,46,0,0.1718,4581,9,0,0,0,0
0.6155,51,0,1.112,5234,8,0,3,0,1
0.3807,48,0,0.2476,1.1e+04,6,0,1,0,1
0.4447,39,0,0.7518,4282,12,0,1,0,3
1,31,0,0.02761,1158,1,0,0,0,0
1,55,0,0.4196,3600,4,0,2,0,0
0.6105,39,3,0.7932,4708,10,0,3,0,0
0.04071,49,0,0.1562,6800,9,0,0,0,0
0.08168,46,0,0.2107,7507,3,0,1,0,0
0.5688,29,0,89,0,2,0,0,0,0
0.01602,60,0,0.2008,1.642e+04,8,0,1,0,0
0.034,65,0,0.003817,5500,2,0,0,0,0
0.4691,56,0,0.57,2706,4,0,1,0,2
0.1215,64,0,0.333,1.588e+04,16,0,3,0,2
0.9212,38,0,0.08886,1552,1,0,0,0,0
1,23,0,0.1468,1300,2,0,0,0,1
0.5782,68,0,0.4501,6200,9,0,1,0,0
0.509,55,0,0.0896,4642,3,0,0,0,0
0.7143,41,0,0.5855,3000,12,0,1,0,2
0.6099,30,5,0.4493,2200,13,0,0,1,1
0.1598,58,0,0.3372,2.3e+04,14,0,3,0,1
1,34,1,0.2725,2245,2,0,0,0,1
0.1176,65,0,1.17,1500,12,0,1,0,0
0.2878,74,0,0.3122,550,4,0,0,0,0
1,46,2,0.07621,2151,2,0,0,0,0
0,62,0,0.1974,3200,7,0,0,0,0
0.5957,43,0,0.5445,9900,10,0,4,0,0
0.2278,59,0,0.2385,1.641e+04,13,0,3,0,0
0.01527,79,0,0.167,2885,8,0,1,0,1
0.1764,68,2,0.03432,3000,3,0,0,0,1
0.04057,79,0,0.415,3083,8,0,0,0,1
0.03975,44,0,0.005311,4518,2,0,0,0,0
0.597,32,0,0.6442,4077,7,0,1,0,0
0.01927,48,0,0.2031,1.002e+04,9,0,2,0,3
0.02951,56,0,0.1658,3400,19,0,0,0,0
0.9345,51,0,0.4547,7508,11,0,1,1,3
0.02807,80,0,0.007086,3245,2,0,0,0,0
0.4411,31,0,0.5715,4900,7,0,2,0,1
0,30,0,0.08398,5000,4,0,0,0,0
0,83,0,0.1283,5098,7,0,1,0,0
0.009912,25,0,0.255,2250,5,0,0,0,0
0.6927,56,5,0.3153,8333,14,1,2,0,0
0.4991,67,1,0.2923,1.03e+04,20,0,1,0,0
0.001146,70,0,0.2007,7342,5,0,1,0,0
0,66,0,0,6000,6,0,0,0,1
1,64,0,0.2506,5920,5,0,2,0,0
0.3573,36,0,0.4719,7500,16,0,2,0,3
0.3003,59,0,0.5471,2600,16,0,1,0,0
0.5415,71,0,0.2947,2.4e+04,17,0,2,0,1
0.7252,44,1,0.1414,7250,4,0,0,0,1
0.1888,50,0,0.2537,1.608e+04,11,0,2,0,2
0.1549,70,1,0.4804,5465,25,0,2,0,0
0,51,0,0.3894,7166,6,0,2,0,2
0.1503,56,0,0.4147,1.23e+04,7,0,1,0,0
0.09709,52,0,0.3921,7650,8,0,2,0,1
0.05686,60,0,0.5448,5500,11,0,2,0,0
0.4087,55,1,0.5471,3256,7,0,1,0,0
0.1359,56,0,0.2498,1.192e+04,8,0,2,0,2
0.9531,34,0,0.2045,2375,10,0,0,0,2
0.1933,49,0,0.1157,4000,5,0,1,0,2
0.01171,54,0,0.1814,7200,6,0,0,0,0
0.01463,72,0,0.3404,1.214e+04,12,0,3,0,1
0.1816,39,1,0.9172,6666,12,0,4,0,1
0.787,34,0,0.6848,2080,4,0,1,0,0
0.06735,44,0,0.5794,1.1e+04,4,0,2,0,1
0.004244,69,1,0.274,6000,11,0,2,0,0
0.88,46,0,0.673,4400,13,0,2,0,1
0.03094,59,0,0.1102,4000,15,0,0,0,3
1,27,0,0,3500,1,0,0,0,0
0.005458,92,0,0.0022,5000,6,0,0,0,0
0.04846,60,0,0.4298,8500,16,0,2,0,1
0,34,0,0.2798,7033,7,0,2,0,0
0.7801,52,2,0.2937,9508,10,0,2,1,2
0.0326,57,0,0.1338,7916,12,0,1,0,0
0.123,48,0,0.4757,8583,14,0,2,0,0
0.05722,35,1,0.3173,3400,9,0,0,0,0
0.05775,37,0,0.007776,4500,1,0,0,0,3
0.03396,62,0,0.1035,1.04e+04,6,0,1,0,0
0.08409,52,0,0.2431,1.025e+04,24,0,2,0,0
0.05712,48,0,0.4159,8166,7,0,2,0,3
1,27,0,0.2127,1734,2,0,0,0,0
0.04835,44,0,0.3023,7485,11,0,1,0,2
0.2927,58,0,0.3665,3036,7,0,1,0,1
0.3115,33,1,0.3554,4675,11,0,1,0,1
0.2792,45,1,0.4899,6845,8,0,2,0,2
0.9104,28,0,0.4995,6380,8,0,2,0,0
0.6366,44,0,0.7855,4166,6,0,1,0,0
0.1415,26,0,0.2684,4250,4,0,0,0,0
0.004141,78,0,0.002264,5742,7,0,0,0,0
0.4023,60,0,0.3794,8638,10,0,1,0,0
0.00571,81,0,0.0002174,2.3e+04,4,0,0,0,0
0.04675,37,0,0.0148,9120,8,0,0,0,4
1,47,0,0.3546,1.1e+04,11,0,2,0,3
0.08964,27,0,0.008147,5400,6,0,0,0,0
0.04254,75,0,0.2244,5600,15,0,2,0,0
0.9566,63,0,0.0688,9520,3,0,0,0,0
0.7075,65,0,0.5032,7000,5,0,1,0,0
0.539,52,0,0.3899,6334,10,0,2,0,2
1,25,0,0,1,1,0,0,0,0
0.2066,47,0,0.3107,5200,6,0,1,0,2
0.1181,30,0,0.4128,7000,16,0,1,0,0
0,59,0,0.3605,5666,8,0,1,0,4
0.01396,59,0,0.5122,1.008e+04,10,0,2,0,0
0.2782,55,0,0.2735,1.29e+04,9,0,2,0,0
0.01451,78,0,0.108,4000,8,0,1,0,0
0,50,0,0.2615,9800,11,0,1,0,2
0.03093,61,2,2.709,9055,12,0,2,0,0
0.03848,30,0,0.0954,4800,12,0,0,0,0
0,51,0,0,3600,1,0,0,0,2
0.9424,49,0,0.1973,3000,4,0,0,0,2
0.43,54,0,0.239,4200,5,0,0,0,0
0.03297,52,0,0.4459,7600,10,0,2,0,1
1,44,1,0.4287,4018,4,0,0,1,3
0.001274,58,0,0.0002924,6839,2,0,0,0,0
0.6139,53,2,0.456,5139,20,0,1,2,0
0.6191,32,3,0.1577,5977,13,0,0,1,0
0.9949,46,0,0.481,7853,13,0,2,0,3
0.4151,60,0,0.6445,4351,8,0,2,0,0
0.009433,65,0,0.1005,3333,3,0,0,0,0
0.3178,25,0,0.02444,4500,3,0,0,0,0
0.2103,62,0,0.2973,8257,12,0,2,0,0
0.3257,62,1,0.2991,1.15e+04,7,0,2,0,4
0.6961,30,0,0.1517,1350,3,0,0,0,1
0.316,52,0,1.148,4610,7,0,2,0,0
0.04014,69,0,0.5373,8500,25,0,3,0,0
0.4612,72,0,0.2609,7200,8,0,2,0,0
0.05198,61,0,0.2389,7513,10,0,2,0,0
0.002424,32,0,0.05794,5125,5,0,0,0,0
0.259,53,0,5.41,3000,23,0,0,0,0
0,31,1,0.112,2500,8,0,0,0,0
0.9522,60,0,0.3117,3303,6,0,1,0,0
0.05061,52,0,0.1968,6000,9,0,1,0,4
0.2209,42,2,0.1813,6000,10,0,0,0,3
0.1082,73,0,0.199,5000,6,0,0,0,0
0.03877,62,0,0.01265,6400,8,0,0,0,0
0.443,35,0,0.1028,7000,3,0,0,0,1
0.008446,84,0,0.03769,6500,12,0,0,0,0
0.5018,36,0,0.2777,5400,8,0,1,0,1
0.02411,57,0,0.2096,6310,9,0,1,0,2
0.03003,75,0,0.2579,5400,11,0,2,0,0
1,28,0,0.6533,1000,1,0,0,0,0
0.08555,43,0,0.02054,1.1e+04,7,0,0,0,3
0.02316,81,0,0.1156,3883,8,0,0,0,1
0,40,0,0.3473,5000,7,0,2,0,2
0.09504,89,1,0.03174,1795,10,1,0,1,1
0,28,0,0.2338,2800,5,0,0,0,0
0.1524,59,0,0.5645,6166,13,0,2,0,0
0,31,0,0.0833,2400,4,0,0,0,0
0.1669,45,0,0.09488,3846,5,0,0,0,0
0.05594,73,0,0.2286,6000,10,0,1,0,0
0.2015,43,0,0.09998,4400,6,0,0,0,2
1,47,0,0.5025,6341,5,0,1,0,1
0,64,0,0.03635,3.045e+04,2,0,0,0,0
0.05208,41,0,0.2264,8400,10,0,1,0,4
0.8656,27,1,0.2668,3500,11,0,0,0,0
0.04785,68,0,0.2697,4166,2,0,1,0,0
0,52,1,0.1015,6750,3,0,0,0,0
0.07428,60,0,0.2735,7750,14,0,1,0,2
0.5054,36,0,0.325,5903,9,0,1,0,2
0.6141,50,0,0.5054,6600,11,0,1,0,2
0.8434,40,0,0.7662,6235,7,0,2,0,2
0.08756,40,0,0.08899,1e+04,6,0,0,0,0
0.9942,49,1,0.6279,1.219e+04,13,0,1,0,2
1,47,2,0.6537,2500,2,1,1,1,0
0.1631,56,0,0.1346,3000,5,0,1,0,0
0.2763,72,0,0.3322,1200,5,0,0,0,0
0.768,32,3,0.3106,8558,8,3,1,2,0
1.007,25,2,0.1844,2000,6,0,0,1,0
0.06903,70,0,0.01303,1.167e+04,5,0,0,0,0
0.05656,48,0,0.3222,3000,11,0,1,0,2
0.1205,48,0,0.3721,9666,6,0,2,0,2
0,48,0,0.3606,7600,7,0,2,0,2
0.06805,56,0,0.2584,7340,11,0,2,0,2
0.8037,56,1,0.363,2916,16,0,0,0,1
0.03341,81,0,0.003562,1.011e+04,2,0,0,0,0
0,60,0,0.2029,9902,12,0,2,0,1
0,59,1,0.4228,5832,9,0,1,0,1
0.0159,79,0,0.006095,1.05e+04,22,0,0,0,0
0.0218,84,0,0.014,3000,14,0,0,0,0
0.00975,47,0,0.008207,3167,9,0,0,1,2
0.1144,35,0,0.7365,6875,5,0,1,0,0
0,33,0,0.07887,6250,3,1,0,0,3
0,58,1,0.2022,5583,7,0,2,0,0
0.4589,40,1,0.3197,8136,10,0,3,0,3
1,25,1,0.3998,1600,2,0,0,0,1
0.01051,80,0,0.01499,2000,5,0,0,0,0
0.1352,78,1,0.01045,1.263e+04,9,0,0,0,0
0.338,62,0,0.5461,6500,9,0,2,0,0
0.5177,62,0,0.5696,4039,5,0,2,0,0
0.8077,51,0,0.4773,1e+04,12,0,2,0,1
0,78,0,0,2500,5,0,0,0,0
0,56,0,0.1488,4583,6,0,1,0,0
0.3164,71,0,0.5496,1500,17,0,1,0,0
0.01793,79,0,0.4742,4191,15,0,1,0,0
1,32,1,0.1178,2130,2,0,0,1,0
0.01476,83,0,0.09588,4150,9,0,0,0,0
0.1129,65,0,0.2837,6165,7,0,1,0,0
0.4675,66,0,0.523,2800,8,0,1,0,0
0.3382,58,0,0.1879,1.023e+04,13,0,2,0,0
0.02329,63,0,0.1261,1.9e+04,7,0,2,0,0
0.0567,44,0,0.2702,2.5e+04,8,0,1,0,2
0.2286,36,0,0.4798,7500,8,0,2,0,0
0.1539,45,0,0.3996,6400,5,0,1,0,0
0.02228,74,0,0.02857,1154,6,0,0,0,0
0.173,39,1,0.216,1.1e+04,9,0,1,0,2
0.03501,58,0,0.2724,8582,9,0,2,0,6
0.003059,51,0,0.8729,4500,6,0,3,0,0
0.002533,80,0,0.002962,2700,8,0,0,0,0
0.958,52,2,0.3793,1.414e+04,20,1,2,0,3
0.4837,60,0,0.8,8896,22,0,2,0,3
0.08617,47,0,0.3799,6500,15,0,3,0,2
0.0723,53,0,0.1417,1.055e+04,3,0,1,0,1
0.7714,33,0,0.2665,5000,9,0,0,0,0
0,45,0,0.1071,6180,4,0,0,0,1
0,42,0,0.06465,4500,8,0,0,0,3
0.029,71,0,0.1553,1.162e+04,20,0,2,0,1
0.05901,29,0,0.1622,2200,7,0,0,0,0
0.8527,31,0,0.7452,1345,6,0,0,0,0
0.02703,86,0,0.002476,1.05e+04,8,0,0,0,0
0.7486,46,0,0.9367,3867,14,0,1,0,4
0.7656,40,2,0.4631,4959,12,0,1,0,2
0,31,0,0.1626,6000,7,0,0,0,1
1.002,44,0,0.1533,3000,5,0,0,0,2
0.04472,30,0,0.04148,2916,5,0,0,0,0
0.1928,68,0,0.5395,7374,10,0,2,0,0
0,58,0,0.2255,5878,9,0,2,0,0
0.4965,56,1,0.6472,2950,10,0,2,0,0
0,64,0,0,2704,4,0,0,0,0
0.04269,54,0,1.511,3500,6,0,1,0,0
1,31,0,0,2600,0,0,0,0,2
0.06024,33,0,0.4453,3300,7,0,2,0,2
0.1612,34,0,0.1412,5686,12,0,0,0,1
0.18,87,0,0.08504,1.05e+04,11,0,0,0,0
0,81,0,0,2400,6,0,0,0,0
0.03731,55,0,0.2226,9050,14,0,1,0,2
0.3193,52,0,0.5696,1.215e+04,18,0,2,0,3
0.1929,43,0,0.1308,5000,17,0,1,0,0
0.07847,70,0,0.1521,4760,9,0,0,0,0
0,51,2,0,1.25e+04,4,0,0,0,0
0.1008,69,0,0.3646,2950,11,0,1,0,0
0.6571,62,0,0.1751,9400,10,0,1,1,0
0.08331,64,0,0.1128,6400,7,0,0,0,0
0.8678,36,4,0.1883,2500,7,2,0,0,0
0.0005466,64,0,0.0005128,7800,13,0,0,0,0
0.08886,64,0,0.2184,8201,11,0,1,0,0
0.00405,66,0,0.112,3750,5,0,0,0,0
0.1987,68,0,0.007428,8750,4,0,0,0,1
0.3473,23,0,0.0945,2200,3,0,0,0,0
0.4962,28,0,0.3943,2383,8,0,0,1,1
0.3141,38,1,0.3092,1600,21,0,0,0,1
0.3947,40,2,0.4861,5000,18,0,1,0,4
0.1412,37,1,0.6563,6050,15,0,2,0,0
0,57,0,1346,0,8,0,2,0,0
0.03285,70,0,0.3335,8929,13,0,2,0,0
0.9124,33,0,0.1485,3663,2,1,0,0,3
0.4664,59,0,0.07671,5500,12,0,0,0,0
0.03967,32,0,0.5677,5000,14,0,2,0,0
0.1648,64,0,0.2391,1.54e+04,19,0,1,0,0
0.1314,85,0,0.05777,501,4,0,0,0,0
0.06483,59,0,0.157,1.667e+04,5,0,1,0,2
0.05637,53,0,0.05026,8157,6,0,0,0,2
0.42,64,0,0.3278,7000,9,0,1,0,0
0.02044,75,0,0.0045,1e+04,6,0,0,0,0
0.01888,57,0,0.3527,1.32e+04,15,0,2,0,2
1,51,1,1063,0,2,0,0,0,0
0.8618,40,3,0.2929,3000,6,0,0,0,1
0.1028,50,0,0.6126,2800,4,0,1,0,2
0.9529,51,8,0.2131,1.048e+04,16,0,0,0,3
0.01485,44,0,0.4039,6344,7,0,2,0,3
0.1697,47,0,0.2314,1.075e+04,5,0,1,0,5
0.01379,39,0,0.2144,5000,4,0,1,0,3
0.08525,67,0,0.8714,4166,9,0,1,0,0
0.357,26,0,0.1706,5000,4,0,0,0,0
0.8639,38,0,0.4194,4000,6,2,0,0,2
0.5788,61,1,0.3318,1e+04,10,0,1,0,0
0.8912,35,0,0.6259,8780,15,0,2,0,0
0.6375,32,0,0.5195,3000,6,0,1,0,3
0.5077,64,0,0.217,2916,8,0,0,0,1
0,30,1,0.6785,5000,13,0,2,0,0
0.8789,52,0,0.5953,8223,21,0,1,0,0
0.1718,50,1,0.4786,5114,13,0,1,0,2
0.03383,44,2,0.637,1.408e+04,13,0,4,0,2
0.8358,39,0,0.3457,8150,11,0,1,0,2
0.06987,48,0,0.4028,1e+04,9,0,2,0,0
0.02318,55,0,0.05219,5000,5,0,0,0,2
0.00814,38,0,0.2082,7300,6,0,2,0,0
0.8177,57,0,0.3589,1.165e+04,15,0,2,0,1
0.03267,84,0,0.006105,4749,1,0,0,0,0
0.795,51,0,0.3932,1.036e+04,11,0,2,0,2
0,37,0,0.00025,1.6e+04,7,0,0,0,0
0.0006031,56,2,0.3781,3900,9,0,1,0,5
0.05955,42,0,0.5142,5600,20,0,2,0,3
0.5154,64,0,0.1303,1.2e+04,11,0,2,0,3
0.0006981,57,0,0,4832,12,0,0,0,0
0.004959,51,0,0.2356,1.4e+04,6,0,1,0,0
0.03013,65,0,0.008398,5000,10,0,0,0,0
0.2775,61,0,1.355,800,12,0,0,0,1
0.7698,51,1,0.5349,6750,10,0,2,3,2
0.8006,43,2,0.4028,4167,6,0,1,1,0
1,25,0,0,820,1,0,0,0,0
0.8017,65,1,0.2321,1800,6,0,0,0,0
0.7085,62,0,0.1822,4916,3,0,1,0,0
0.469,81,0,0.4586,6166,10,0,1,0,0
0.4279,58,0,0.5958,4700,20,0,2,0,0
0,27,0,0.6373,5100,12,0,4,0,1
1,24,0,0,1000,0,0,0,0,0
0,28,0,0.08788,2400,4,0,0,0,0
0.7256,53,0,0.9465,6854,14,0,3,1,0
1,50,0,0.7069,1500,7,0,0,0,0
1,34,1,0.05358,2500,1,0,0,0,1
0.8255,25,0,0.126,2880,4,0,0,0,0
0.6746,50,0,0.443,3.3e+04,9,0,2,0,3
0.05768,51,0,0.01749,3200,8,0,0,0,0
0.02163,37,0,0.2615,4416,8,0,1,0,0
0.004,61,0,1182,0,9,0,2,0,2
0.2863,74,0,0.5585,1.592e+04,33,0,2,0,0
0.2552,46,0,0.1553,8916,5,0,0,0,0
0.000177,47,0,0.1628,6750,5,0,1,0,1
0.1556,54,0,0.4933,5000,20,0,2,0,1
0.04165,65,0,0.08248,8001,10,0,1,0,0
1.008,34,1,0.1603,7333,5,0,0,0,1
0.6886,62,2,0.0896,2.3e+04,13,0,0,0,0
0.5842,50,0,0.1903,1.267e+04,10,0,2,1,0
1,52,0,0.1799,1e+04,3,0,1,0,1
1,53,0,0.4869,2250,3,4,1,0,1
1,50,1,0.1315,4250,5,1,1,0,0
0.3165,46,0,0.2066,1.2e+04,3,0,1,0,0
0.9821,47,0,0.01337,1196,1,0,0,0,0
1,37,0,0,3840,0,0,0,0,0
0.02329,40,1,0.1318,4300,8,0,0,0,3
0.006275,57,0,0.2586,5250,11,0,1,0,3
0.3778,31,1,0.2868,8856,14,0,2,0,0
0.06818,32,0,0.161,5348,11,0,1,0,0
0.01007,49,0,0.6421,2916,9,0,2,0,0
0.01295,64,0,0.1819,1.278e+04,8,0,1,0,0
0.2576,56,0,0.2147,5150,4,0,1,0,0
0.01176,66,0,0.1087,8000,16,0,0,0,1
0.1471,49,0,0.4641,1.05e+04,13,0,1,0,0
0.1134,43,0,0.2245,4600,2,0,1,0,2
0.1459,49,0,0.2681,5000,4,0,2,0,0
0.06869,55,0,0.4145,4600,15,0,1,0,3
0.6726,29,0,0.3684,4000,11,0,1,0,1
0.029,53,0,0.7693,2999,6,0,1,0,1
0.1446,59,0,0.3445,9166,7,0,3,0,1
0.009,89,0,0.004151,2167,2,0,0,0,0
0.1445,35,0,0.04065,2e+04,6,0,0,0,0
0.66,58,0,0.5676,4000,11,0,1,0,2
0.8564,44,0,0.4892,8668,10,0,1,0,2
1,24,0,0,820,1,0,0,0,0
0.2349,57,0,0.3212,1.208e+04,8,0,2,0,1
0.2191,47,0,0.1972,4660,3,0,0,0,0
0.176,51,0,0.4401,8600,12,0,1,0,1
0.008749,41,0,0.153,6450,6,0,1,0,0
0.00145,82,0,0.1363,3140,2,0,0,0,0
0.02537,61,0,0.009072,3747,3,0,0,0,0
0,43,0,0.04565,3000,5,0,0,0,1
0.09971,53,0,0.1088,5054,8,0,0,0,1
0.05745,55,0,0.01888,3600,7,0,0,0,0
0.144,63,0,0.01764,2550,2,0,0,0,0
0,27,0,0,1500,1,0,0,0,0
0.5881,42,0,0.1777,4500,5,0,0,0,3
0.0951,81,0,0.0925,6507,6,0,1,0,0
1,69,1,0,7020,0,0,0,0,0
0.7309,52,0,0.5658,3500,6,0,1,0,3
1.213,54,1,0.1169,4950,3,0,0,1,4
0.0977,55,0,0.2894,1.5e+04,7,0,2,0,2
0.01152,68,0,0.006241,2082,3,0,0,0,0
0,76,0,0.4542,7084,14,0,2,0,0
0.01445,69,0,0.1392,1500,10,0,0,0,0
0.8676,60,1,0.08041,1.2e+04,6,0,0,2,0
0.7292,45,0,0.6545,3475,5,0,1,0,0
0.002413,48,0,0.2075,5258,8,0,2,0,1
0.5647,29,1,0.1592,4860,4,0,0,0,1
0.02648,42,0,0.3367,6711,20,0,2,0,2
0.4453,50,0,0.248,8333,11,0,0,0,1
0.09013,63,1,0.01341,1.417e+04,6,0,0,0,0
0,67,0,0.2478,1250,12,0,1,0,0
0.0143,49,0,0.5041,4000,10,0,2,0,0
1,26,0,0.08696,2000,2,0,0,1,0
0.06944,80,0,0.6619,4900,8,0,2,0,2
0.2161,72,0,0.2629,7800,3,0,1,0,0
0.0668,47,0,0.009103,1.208e+04,10,0,0,0,0
0.6169,41,0,0.6096,6000,7,0,2,0,0
0.2034,61,0,0.5423,4500,9,0,2,0,0
0.2742,52,0,0.05326,4167,4,0,0,0,0
0.1441,38,0,0.5518,5613,5,0,1,0,0
0,39,0,0.5517,6575,6,0,1,0,0
0.08798,47,1,0.03065,4600,4,0,0,0,2
0.2533,47,0,0.7341,4237,7,0,1,0,2
0,27,0,0.3972,3000,7,0,1,0,0
0.06907,41,0,0.1964,9315,8,0,2,0,2
0.103,46,0,0.07596,8583,4,0,0,0,2
0,53,0,0.4793,9000,28,0,2,0,1
0.4372,54,0,0.2962,1.41e+04,13,0,3,0,1
0.3514,53,1,0.3289,2.545e+04,11,0,3,0,0
0.001036,75,0,0.1736,2470,5,0,0,0,0
0.9847,34,1,0.1706,5333,6,0,0,0,1
0.07221,65,0,0.757,1880,3,0,1,0,0
0.01928,35,0,0.3505,6666,9,0,1,0,2
0.03897,65,0,0.4898,1.142e+04,14,0,4,0,0
0.02767,30,0,0.377,4750,8,0,0,0,0
0.01554,88,0,0.01702,2291,12,0,0,0,0
0.2502,51,0,0.4277,9749,17,0,2,0,2
0.3295,30,0,0.2901,5000,6,0,0,0,1
0.4524,49,2,0.3154,1.299e+04,19,0,2,0,5
0.9991,61,1,0.2034,6500,6,0,0,0,0
0.2353,46,0,0.4974,2916,11,0,1,0,1
0.0001379,29,0,0.2126,3400,4,0,1,0,0
0.9272,50,0,0.2942,4612,8,0,0,0,0
0.2879,52,0,0.4762,6574,19,0,2,0,2
0,25,0,0.01366,3000,2,0,0,0,0
0,52,0,0.3469,5000,7,0,2,0,1
0.108,41,0,0.3153,5000,5,0,1,0,3
0.8519,46,1,0.3784,1.204e+04,13,0,2,0,1
0.02796,57,0,0.09068,7200,3,0,1,0,1
0.04075,83,0,0.2896,7434,8,0,1,0,0
0.03591,40,0,0.3102,1.37e+04,12,0,2,0,3
0.5737,75,0,0.4556,3498,4,0,1,0,1
0.5474,36,2,0.248,1.003e+04,8,0,1,0,2
0.04031,35,0,0.246,7500,11,0,2,0,1
0,62,3,1.585,1246,7,0,2,0,0
0.3296,51,0,0.2577,1.017e+04,16,0,1,0,1
0.1531,50,0,0.2727,1.282e+04,7,0,2,0,0
0.09093,48,0,0.5239,9083,10,0,4,0,0
0.4764,54,0,0.3364,4000,6,0,1,0,0
0.009369,74,0,0.002862,2445,2,0,0,0,1
0.002386,37,0,0.2343,1.04e+04,15,0,3,0,0
0.0292,54,0,0.4036,3500,4,0,1,0,0
0.9976,52,2,0.3017,7000,14,0,1,0,0
0.347,48,0,0.3095,1.1e+04,8,0,1,2,0
0.2943,38,0,0.1702,5833,11,0,0,0,0
0.7065,54,2,0.8368,5000,19,0,3,0,1
0.128,58,0,0.6021,4500,13,0,1,0,1
0.07619,41,0,0.6927,5000,12,0,3,0,0
0.01181,63,0,0.2573,1.008e+04,9,0,2,0,1
0.1798,66,0,0.2789,1.967e+04,26,0,2,0,0
0.7473,56,3,0.3983,4596,4,0,1,0,1
0.9631,58,0,0.3665,1.04e+04,7,0,1,0,0
0.1796,62,0,0.4033,1.2e+04,28,0,2,0,1
0.7278,63,0,1.006,2101,9,0,1,0,0
0.005369,71,0,0.3508,7000,8,0,2,0,0
0.004777,48,0,0.2752,6666,3,0,1,0,0
0.7964,48,1,0.2834,8338,9,0,2,0,3
0.04355,59,0,0.1094,1.25e+04,11,0,2,0,0
0.1337,76,0,0.3611,2500,11,0,1,0,0
1,55,1,0.2689,2182,2,1,0,1,0
0.1632,37,0,0.5948,4648,7,0,2,0,1
0.3667,64,0,0.3093,3.4e+04,22,0,2,0,0
0.3638,59,0,0.1154,1.32e+04,25,0,0,0,0
0.01986,65,0,0.575,1900,10,0,1,0,0
0.2416,41,0,0.4364,7808,7,0,2,0,1
0.9325,69,2,0.282,6233,5,0,1,0,0
1.002,49,0,0.8179,8400,6,0,2,0,3
0.7643,52,1,0.5152,4919,14,0,1,1,0
